Order_ID,Customer_ID,Warehouse_ID,Order_Time,Order_Status,Order_Total
1932,2613,8,2025-06-17 14:33:23,Delivered,25.44
1933,1674,5,2025-05-08 12:48:35,Delivered,135.49
1934,3856,5,2024-10-02 09:38:15,Delivered,162.58
1935,3472,3,2024-12-28 21:57:47,Delivered,588.32
1936,1367,5,2024-03-22 01:20:54,Delivered,350.43
1937,347,7,2024-09-06 14:08:08,Returned,799.61
1938,2402,4,2024-05-28 14:59:37,Shipped,360.18
1939,182,1,2025-05-21 14:28:02,Processing,322.82
1940,19,3,2025-08-17 06:59:38,Processing,363.14
1941,459,4,2024-03-30 05:16:46,Processing,460.35
1942,1819,3,2025-11-15 12:37:56,Delivered,489.7
1943,3057,4,2024-12-05 05:19:26,Delivered,
1944,78,4,2024-12-14 17:28:34,Delivered,213.72
1945,379,1,2025-12-30 21:47:10,Cancelled,350.52
1946,2179,7,2025-04-27 15:39:25,Delivered,110.22
1947,709,8,2025-08-09 04:30:12,Delivered,234.33
1948,3880,2,2025-04-26 02:24:23,Shipped,214.57
1949,6,5,2024-10-16 20:58:05,Cancelled,312.82
1950,1276,5,2025-01-23 00:26:29,Delivered,310.66
1951,2842,1,2024-10-02 23:45:51,Processing,357.04
1952,3961,4,2025-02-10 23:26:21,Shipped,611.98
1953,1028,6,2025-01-21 10:17:54,Delivered,233.12
1954,750,7,2025-07-10 23:32:24,Processing,420.78
1955,1261,6,2024-02-26 06:25:09,Cancelled,897.54
1956,1222,4,2025-12-18 05:20:29,Shipped,906.44
1957,724,2,2025-02-10 21:36:25,Delivered,538.38
1958,3369,6,2024-08-11 00:02:26,Delivered,508.99
1959,2588,4,2024-01-17 00:11:42,Delivered,479.03
1960,2326,8,2024-04-05 08:12:28,Delivered,879.78
1961,1739,5,2024-12-26 08:37:18,Processing,39.71
1962,3445,4,2025-05-12 11:38:38,Delivered,357.71
1963,441,5,2024-07-24 05:40:49,Processing,279.18
1964,2439,3,2025-03-24 22:28:01,Shipped,90.16
1965,3761,4,2024-01-09 21:27:46,Processing,152.92
1966,1838,2,2025-06-12 20:08:20,Delivered,92.02
1967,2793,4,2024-07-30 13:43:50,Delivered,
1968,2408,7,2025-05-12 16:50:17,Pending,483.86
1969,1034,4,2025-11-12 08:40:31,Shipped,86.96
1970,3256,2,2025-03-13 17:47:19,Delivered,369.47
1971,3798,1,2024-08-21 06:24:07,Processing,640.77
1972,3640,4,2024-04-10 21:14:48,Delivered,710.47
1973,3217,1,2025-06-10 16:00:11,Processing,46.29
1974,1532,3,2024-03-18 19:09:43,Delivered,567.07
1975,2610,5,2024-03-29 11:57:00,Pending,9.46
1976,25,1,2025-07-24 11:51:14,Delivered,304.85
1977,2424,2,2025-12-30 00:51:02,Pending,548.81
1978,2010,8,2024-07-07 20:14:58,Delivered,483.66
1979,3228,2,2024-11-01 08:37:42,Processing,
1980,1148,8,2024-11-30 05:02:37,Delivered,683.94
1981,2383,2,2024-12-20 18:22:19,Pending,249.64
1982,276,5,2025-01-29 03:46:16,Processing,223.97
1983,997,1,2025-12-28 05:30:55,Processing,454.85
1984,1819,8,2024-02-13 20:40:27,Delivered,916.95
1985,1821,3,2024-09-23 13:57:13,Shipped,317.94
1986,3118,6,2025-05-29 00:47:17,Pending,196.09
1987,940,5,2024-06-16 16:26:22,Cancelled,543.19
1988,1887,7,2024-04-23 05:19:00,Processing,620.95
1989,3839,8,2024-01-15 04:11:34,Cancelled,265.34
1990,2313,4,2024-01-25 04:58:58,Shipped,873.59
1991,3924,8,2024-04-28 02:59:25,Delivered,720.48
1992,3092,4,2024-11-29 21:58:47,Processing,340.73
1993,1552,7,2024-07-07 09:45:22,Delivered,344.85
1994,2948,7,2025-07-20 00:49:42,Delivered,97.52
1995,578,6,2025-08-02 19:17:10,Delivered,46.18
1996,1822,5,2025-08-22 05:30:42,Pending,330.55
1997,3452,2,2024-04-19 07:47:14,Shipped,888.34
1998,1428,8,2025-07-10 09:47:56,Processing,348.03
1999,1087,7,2025-01-24 01:54:42,Cancelled,695.61
2000,3251,6,2024-12-08 18:05:25,Delivered,253.63
2001,2773,3,2025-01-04 10:12:32,Delivered,370.09
2002,2284,8,2025-12-19 17:10:01,Cancelled,217.1
2003,1177,4,2024-04-18 00:12:33,Processing,179.41
2004,2688,4,2025-09-05 15:38:29,Delivered,117.12
2005,68,3,2025-01-07 04:31:16,Delivered,577.47
2006,3995,1,2024-07-12 02:18:58,Delivered,43.42
2007,3198,8,2024-01-25 22:10:51,Delivered,
2008,776,1,2025-06-25 23:54:45,Cancelled,447.97
2009,3032,2,2025-07-10 17:10:14,Delivered,283.9
2010,2700,5,2024-04-19 05:23:46,Processing,22.89
2011,191,7,2025-01-04 12:36:51,Pending,855
2012,2435,2,2025-11-27 06:12:35,Delivered,247.86
2013,1673,5,2025-10-20 20:53:36,Returned,1093.45
2014,2659,6,2024-06-15 21:50:39,Cancelled,175.88
2015,1145,8,2024-10-15 06:49:46,Cancelled,164.36
2016,3874,4,2025-01-11 00:10:42,Delivered,239.56
2017,1018,8,2024-02-12 16:46:11,Delivered,145.82
2018,2318,4,2025-08-27 12:51:34,Cancelled,303.58
2019,1685,3,2025-07-14 02:13:32,Delivered,195.43
2020,2609,2,2024-05-31 21:49:57,Delivered,463.55
2021,2831,4,2025-01-12 09:02:48,Pending,278.26
2022,192,4,2024-04-15 13:22:01,Shipped,502.46
2023,3512,4,2025-05-04 09:36:16,Delivered,191.67
2024,3106,3,2024-01-04 06:57:21,Shipped,385.7
2025,2434,4,2024-04-18 09:07:23,Pending,267.78
2026,1420,5,2024-05-11 06:10:29,Delivered,44.52
2027,1230,6,2025-02-16 05:53:57,Processing,
2028,493,1,2024-11-06 11:03:15,Returned,689.24
2029,3511,2,2024-02-10 17:28:37,Cancelled,253.08
2030,655,1,2025-03-26 23:55:16,Cancelled,373.46
2031,2079,4,2025-09-25 01:58:22,Returned,503.21
2032,3925,4,2024-03-16 21:25:48,Pending,503.26
2033,1263,8,2025-04-25 19:48:20,Shipped,54.14
2034,3671,2,2025-10-22 19:37:44,Pending,280.26
2035,2638,2,2024-09-08 01:22:39,Cancelled,334.17
2036,555,7,2025-06-25 05:41:24,Delivered,717.49
2037,799,6,2025-11-05 10:22:51,Shipped,599.26
2038,2108,6,2024-12-09 12:30:44,Cancelled,282.84
2039,335,8,2025-08-17 08:20:10,Delivered,356.31
2040,2237,5,2025-11-20 10:00:25,Returned,491.92
2041,3048,4,2025-07-24 01:44:28,Cancelled,278.01
2042,408,2,2024-03-17 10:49:40,Pending,687.38
2043,2173,5,2025-11-21 01:38:18,Delivered,
2044,3504,6,2024-06-16 21:56:03,Shipped,332.49
2045,2950,5,2024-05-14 02:32:39,Shipped,512.59
2046,2115,7,2025-06-21 10:51:00,Shipped,651.71
2047,3781,5,2024-12-23 05:51:52,Shipped,605.16
2048,794,8,2025-08-23 11:24:18,Shipped,183.97
2049,1501,2,2025-04-19 18:40:25,Shipped,148.98
2050,781,2,2025-07-06 14:50:35,Delivered,691.12
2051,3733,4,2024-01-27 03:02:43,Shipped,331.61
2052,635,6,2025-04-28 17:51:09,Delivered,370.75
2053,3350,4,2025-08-30 07:02:23,Delivered,39.36
2054,3616,5,2025-07-08 23:31:01,Pending,201.45
2055,1047,2,2025-02-10 02:57:03,Delivered,605.32
2056,2098,6,2025-12-14 03:16:11,Delivered,175.14
2057,3527,3,2025-04-06 20:05:05,Shipped,281.44
2058,263,2,2025-12-11 02:40:50,Delivered,456.15
2059,337,4,2024-07-20 22:02:44,Processing,670.29
2060,2964,2,2025-09-26 12:46:13,Delivered,145.35
2061,3398,8,2024-03-07 05:27:39,Cancelled,323.33
2062,2729,5,2024-01-06 15:36:06,Processing,868.54
2063,2663,6,2024-05-09 16:12:21,Cancelled,463.74
2064,3588,8,2025-07-25 15:21:54,Processing,10.64
2065,144,5,2025-10-26 01:04:38,Cancelled,54.96
2066,563,6,2025-07-15 04:47:09,Cancelled,361.3
2067,2004,5,2024-02-26 10:18:05,Pending,490.94
2068,2726,4,2025-01-17 07:07:30,Delivered,76.11
2069,2642,7,2025-08-15 23:55:06,Delivered,682.26
2070,2877,6,2025-09-03 21:31:26,Cancelled,594.99
2071,1945,7,2025-08-21 20:45:41,Delivered,178.89
2072,1937,8,2024-07-08 00:43:19,Delivered,489.84
2073,3792,8,2025-12-17 05:48:49,Processing,280.76
2074,3943,5,2025-05-28 01:45:24,Delivered,152.77
2075,2945,4,2025-05-31 23:28:11,Delivered,685.26
2076,3042,7,2025-11-05 23:46:00,Delivered,845.14
2077,1569,5,2025-02-03 06:11:27,Delivered,215.71
2078,2595,4,2025-10-07 11:57:18,Delivered,17.44
2079,1262,3,2024-05-31 06:05:12,Shipped,397.47
2080,3047,4,2024-06-17 00:18:35,Shipped,103.28
2081,831,5,2024-03-06 16:39:32,Cancelled,781.65
2082,3924,5,2024-05-22 04:07:33,Delivered,456.79
2083,2808,1,2024-11-28 12:49:47,Delivered,754.79
2084,3734,3,2024-04-29 03:52:14,Shipped,74.76
2085,830,2,2024-01-08 23:40:06,Processing,194.04
2086,410,4,2024-02-19 16:44:18,Processing,151.56
2087,3274,4,2025-08-29 11:43:15,Processing,476.71
2088,569,3,2024-11-27 23:30:46,Shipped,90.83
2089,3651,5,2024-06-05 19:33:08,Cancelled,272.94
2090,1088,2,2024-03-01 12:57:13,Processing,685.21
2091,3002,6,2025-08-15 01:10:01,Delivered,416.99
2092,3890,2,2024-05-08 19:11:37,Pending,140.48
2093,1738,3,2024-04-07 19:21:43,Shipped,263.43
2094,3090,2,2024-08-10 17:11:34,Cancelled,195.99
2095,3123,4,2025-12-27 21:23:16,Delivered,114.98
2096,3981,8,2024-08-13 22:40:07,Delivered,365.54
2097,1197,3,2025-07-10 06:33:07,Delivered,232.73
2098,1032,8,2024-11-19 02:46:35,Delivered,364.42
2099,2195,2,2024-04-09 06:31:34,Delivered,647.76
2100,2057,4,2024-12-08 10:32:21,Delivered,855.02
2101,665,4,2025-01-10 22:05:38,Returned,49.87
2102,145,1,2024-03-01 07:46:09,Shipped,406.37
2103,1429,8,2024-02-02 14:02:17,Processing,368.5
2104,3633,4,2025-12-16 06:23:34,Shipped,750.61
2105,1054,8,2024-09-13 11:33:08,Delivered,316.08
2106,3571,1,2024-06-26 09:49:37,Delivered,143.74
2107,1994,4,2025-09-02 09:28:08,Delivered,388.73
2108,1462,4,2025-02-21 05:25:12,Processing,486.37
2109,207,3,2025-09-09 04:55:47,Shipped,138.78
2110,3537,8,2024-02-10 23:42:09,Delivered,142.65
2111,1546,8,2024-08-17 16:49:03,Delivered,488.12
2112,1386,5,2025-12-15 20:43:56,Delivered,502.08
2113,3807,2,2024-08-16 00:42:14,Pending,56.03
2114,2705,6,2025-03-25 06:49:59,Delivered,511.16
2115,1174,7,2025-03-07 10:05:15,Delivered,145.52
2116,659,5,2024-08-27 02:41:13,Processing,340.94
2117,1072,5,2024-08-29 03:11:44,Delivered,319.37
2118,435,1,2025-05-15 13:47:52,Processing,73.36
2119,3101,8,2024-07-19 18:54:01,Delivered,707.86
2120,3589,5,2024-12-05 22:22:59,Delivered,518.17
2121,3096,8,2024-09-03 14:50:26,Delivered,629.04
2122,724,3,2024-06-19 19:12:26,Shipped,80.02
2123,3947,5,2025-05-20 16:44:30,Processing,36.39
2124,2923,2,2025-08-06 17:56:26,Delivered,391.81
2125,3646,3,2024-11-22 12:46:31,Delivered,271.58
2126,3581,7,2024-02-03 12:52:50,Delivered,486.43
2127,692,1,2025-03-26 20:52:50,Shipped,367.6
2128,3269,1,2024-05-20 10:34:33,Shipped,680.52
2129,1982,4,2024-11-05 10:23:48,Processing,204.59
2130,878,5,2024-09-20 20:10:18,Delivered,422.52
2131,2210,6,2024-03-15 01:09:38,Processing,
2132,2919,7,2025-02-08 18:08:24,Delivered,289.39
2133,3419,2,2025-04-11 22:30:37,Delivered,233.43
2134,2088,5,2024-05-09 17:11:44,Delivered,354.52
2135,1959,6,2024-10-20 04:23:48,Processing,105.51
2136,1582,5,2025-03-11 08:55:43,Delivered,113.57
2137,3864,1,2025-11-21 23:37:05,Delivered,517.69
2138,1601,4,2024-01-06 21:19:21,Pending,144.63
2139,954,6,2024-04-06 15:27:14,Shipped,
2140,735,4,2025-05-11 03:06:57,Shipped,227.31
2141,114,6,2024-09-19 21:01:22,Delivered,538.2
2142,1391,2,2024-08-21 13:41:15,Delivered,537.14
2143,2548,2,2025-06-29 23:01:10,Cancelled,516.64
2144,1152,1,2025-01-09 18:56:00,Delivered,405.46
2145,282,2,2024-12-06 16:29:40,Delivered,
2146,3555,3,2024-02-09 07:55:52,Delivered,69.01
2147,869,1,2024-08-17 14:31:41,Delivered,424.92
2148,2959,1,2024-03-26 20:55:57,Delivered,466.01
2149,301,6,2025-06-03 00:17:02,Processing,1086.98
2150,3731,1,2025-09-16 12:33:29,Delivered,202.73
2151,1381,8,2025-10-19 03:35:42,Delivered,347.65
2152,3107,2,2025-03-31 09:38:07,Shipped,749.56
2153,3275,1,2024-08-02 17:00:50,Shipped,570.66
2154,2921,1,2024-06-19 10:57:32,Shipped,788.3
2155,3533,2,2024-05-06 17:52:53,Shipped,556.43
2156,3715,5,2025-03-04 03:52:48,Processing,390.94
2157,1769,8,2025-07-01 15:13:36,Shipped,242.66
2158,3653,2,2024-09-29 02:07:23,Shipped,207.03
2159,2340,6,2024-06-06 19:10:54,Shipped,92.34
2160,1058,7,2025-08-22 16:59:03,Delivered,203.64
2161,1656,1,2024-05-03 18:49:52,Pending,308.16
2162,3112,6,2024-11-09 11:03:03,Delivered,325.13
2163,3476,2,2025-05-16 07:26:06,Pending,122
2164,3280,7,2024-04-04 14:20:58,Pending,307.37
2165,3903,4,2025-10-17 20:22:45,Shipped,161.01
2166,2489,4,2024-05-25 11:36:25,Processing,393.99
2167,2479,4,2025-10-06 15:50:33,Shipped,236.85
2168,3175,1,2024-06-09 04:34:02,Shipped,188.44
2169,3000,3,2024-12-08 11:54:49,Delivered,265.62
2170,3176,2,2024-08-25 05:50:01,Pending,79.16
2171,977,7,2025-04-10 18:59:10,Delivered,249.44
2172,3621,5,2025-04-14 20:33:22,Delivered,619.02
2173,2515,4,2024-04-22 06:23:55,Delivered,187.82
2174,1920,4,2025-05-25 21:34:55,Shipped,403.12
2175,3804,5,2024-09-29 05:24:34,Pending,396.36
2176,1618,5,2024-09-14 07:12:12,Processing,220.57
2177,1741,1,2025-09-18 19:46:02,Delivered,264.57
2178,3771,5,2025-02-05 18:03:49,Delivered,153.15
2179,481,7,2024-07-02 04:17:50,Shipped,196.36
2180,3218,3,2025-01-21 13:56:56,Delivered,276.6
2181,895,1,2024-04-13 02:53:26,Delivered,769.31
2182,2872,7,2025-09-04 22:53:19,Returned,413.65
2183,3511,3,2024-04-26 23:22:52,Delivered,57.39
2184,1182,7,2025-01-09 06:33:49,Processing,544.4
2185,2990,1,2024-10-05 12:31:27,Delivered,6.03
2186,3524,4,2024-05-21 14:39:37,Processing,737.61
2187,944,6,2024-03-28 16:45:09,Pending,708.78
2188,1843,1,2024-01-17 11:14:01,Shipped,282.7
2189,3271,5,2025-11-05 17:36:04,Pending,225.58
2190,2182,1,2024-03-21 19:47:39,Delivered,185.5
2191,3813,1,2025-09-26 18:34:34,Processing,989.61
2192,1106,7,2024-01-16 11:53:28,Returned,504.41
2193,1613,7,2025-07-28 14:27:52,Delivered,390.21
2194,1426,1,2024-07-18 21:03:14,Delivered,160.93
2195,2590,6,2024-11-02 08:00:11,Shipped,138.88
2196,1157,8,2024-06-18 21:55:57,Shipped,402.84
2197,846,4,2025-03-28 23:35:39,Delivered,626.8
2198,3849,8,2025-05-25 13:45:09,Pending,512.86
2199,537,1,2024-07-30 13:05:57,Pending,493.37
2200,2737,1,2024-10-25 00:52:19,Delivered,557.34
2201,579,8,2024-05-30 13:04:02,Delivered,594.28
2202,3530,8,2024-10-21 04:00:15,Shipped,460.08
2203,1103,7,2024-01-21 14:40:46,Pending,276.78
2204,359,8,2025-12-03 21:19:27,Cancelled,960.48
2205,3697,4,2025-04-02 11:55:06,Processing,459.86
2206,1245,5,2024-01-20 05:45:35,Processing,125.42
2207,1655,8,2025-09-27 07:58:35,Processing,626.59
2208,1005,5,2024-10-17 02:37:21,Shipped,89.49
2209,1723,2,2025-02-21 18:16:52,Cancelled,470.61
2210,3906,8,2025-04-13 14:06:31,Processing,342.16
2211,156,1,2024-01-14 20:14:39,Shipped,566.36
2212,1133,3,2024-12-28 14:26:52,Shipped,245.65
2213,2677,6,2025-11-26 10:57:54,Cancelled,210.51
2214,2284,5,2025-02-20 05:03:31,Processing,429.63
2215,3877,8,2024-10-22 20:09:34,Delivered,443.63
2216,3165,6,2025-01-24 06:18:40,Shipped,23.9
2217,53,5,2024-03-31 20:56:31,Delivered,426.15
2218,204,3,2024-04-11 02:39:14,Delivered,65.49
2219,1594,5,2024-06-17 18:34:46,Delivered,453.92
2220,1740,1,2024-10-28 18:30:22,Delivered,535.07
2221,3769,6,2024-11-09 09:55:20,Shipped,806.06
2222,2499,3,2025-05-06 17:49:56,Shipped,284.14
2223,2761,6,2024-06-27 01:11:19,Delivered,280.53
2224,1140,1,2025-11-15 21:42:30,Processing,249.51
2225,2650,1,2025-07-24 21:15:16,Delivered,846.18
2226,3101,4,2025-07-31 14:32:14,Delivered,324.91
2227,2804,6,2024-03-02 17:14:43,Processing,141.12
2228,1046,2,2025-01-28 02:06:10,Shipped,463.8
2229,3369,2,2024-02-24 14:13:35,Shipped,445.74
2230,1303,8,2025-07-04 01:06:47,Delivered,492.69
2231,2858,5,2024-12-07 08:13:44,Processing,529.18
2232,2087,3,2025-09-01 11:53:25,Shipped,232.23
2233,3552,8,2025-11-03 16:45:53,Delivered,192.1
2234,1877,6,2024-03-19 21:58:43,Delivered,554.9
2235,2772,3,2024-07-01 05:38:36,Returned,428.62
2236,3871,7,2024-02-04 18:30:27,Delivered,370.63
2237,1727,8,2024-02-23 10:12:16,Delivered,
2238,2900,7,2024-08-30 11:22:03,Delivered,469.39
2239,1840,7,2025-09-30 01:46:05,Processing,328.41
2240,2084,2,2025-05-06 11:10:23,Processing,685.93
2241,2776,6,2025-11-17 02:01:17,Delivered,565.93
2242,1096,6,2024-01-06 02:47:49,Delivered,451.98
2243,2736,7,2024-01-26 14:22:20,Delivered,314.94
2244,2010,1,2025-01-22 07:22:26,Delivered,581.12
2245,617,1,2025-11-19 05:57:49,Delivered,406.68
2246,2227,7,2024-10-18 01:54:26,Processing,87.15
2247,3289,6,2025-03-01 10:05:58,Processing,156.82
2248,2159,8,2024-03-04 17:59:27,Delivered,288.2
2249,3358,6,2025-02-03 07:29:38,Delivered,518.12
2250,807,3,2024-02-14 22:01:12,Delivered,265.07
2251,2363,3,2024-09-30 01:04:44,Processing,169.46
2252,2372,8,2025-12-25 14:31:50,Delivered,412.72
2253,2108,7,2024-07-22 00:07:15,Shipped,489.31
2254,487,1,2025-07-25 15:41:51,Delivered,
2255,322,7,2024-04-23 19:58:27,Delivered,515.38
2256,497,1,2025-12-23 09:23:10,Processing,278.88
2257,2238,8,2025-02-20 08:39:21,Delivered,149.14
2258,2830,5,2025-07-02 17:59:19,Processing,299.55
2259,1286,5,2025-09-05 04:57:37,Shipped,145.23
2260,1100,1,2025-06-23 02:50:12,Processing,208.78
2261,746,2,2024-01-15 19:34:52,Cancelled,385.5
2262,3223,8,2025-04-30 05:22:18,Delivered,115.51
2263,934,6,2025-06-27 16:16:07,Delivered,324.24
2264,1854,8,2025-06-30 05:07:40,Delivered,249.15
2265,2592,6,2024-09-01 01:11:33,Shipped,322.23
2266,1212,5,2025-04-28 07:30:39,Shipped,93
2267,3753,3,2025-11-05 13:32:49,Pending,
2268,1977,6,2024-11-13 17:06:09,Delivered,219.25
2269,962,2,2025-01-07 14:50:31,Returned,101.12
2270,1375,2,2024-08-29 20:25:20,Pending,440.87
2271,575,3,2024-04-24 21:59:54,Cancelled,529.3
2272,189,6,2025-05-21 01:48:30,Pending,994.65
2273,382,3,2024-02-20 08:50:35,Cancelled,310.96
2274,1277,2,2024-04-30 01:58:16,Cancelled,787.27
2275,2847,7,2024-08-06 13:12:14,Shipped,579.41
2276,1524,7,2025-06-25 11:46:25,Pending,381.5
2277,807,1,2025-04-14 13:46:35,Delivered,434.65
2278,3813,1,2025-02-11 09:40:00,Delivered,413.59
2279,2563,7,2024-08-15 19:47:06,Delivered,665.22
2280,928,6,2025-10-04 16:50:15,Delivered,238.38
2281,2806,5,2024-08-21 04:39:59,Delivered,371.96
2282,3599,3,2025-10-31 10:10:56,Processing,553.1
2283,2283,1,2024-04-13 14:02:29,Delivered,441.52
2284,748,7,2024-02-07 18:23:16,Shipped,200.95
2285,1196,6,2025-11-17 08:30:48,Processing,208.03
2286,630,7,2024-04-11 07:24:37,Delivered,446.73
2287,3563,3,2024-12-28 05:23:47,Delivered,220.56
2288,3264,8,2024-03-03 00:21:28,Shipped,259.16
2289,419,4,2025-06-26 18:43:32,Shipped,325.55
2290,725,4,2025-06-17 08:43:03,Cancelled,352.08
2291,48,8,2025-09-27 22:04:43,Delivered,112.55
2292,440,6,2025-09-02 11:38:52,Delivered,105
2293,3249,5,2024-05-26 15:13:32,Cancelled,761.08
2294,3412,5,2024-05-29 17:40:56,Cancelled,443.73
2295,3529,3,2025-03-16 02:14:33,Shipped,216.9
2296,13,6,2024-04-29 17:38:43,Returned,770.95
2297,1480,2,2024-02-02 12:53:53,Shipped,255.65
2298,3950,2,2024-07-17 05:41:51,Cancelled,176.89
2299,1853,3,2024-12-06 11:06:01,Delivered,330.62
2300,2153,8,2025-07-07 18:55:27,Cancelled,126.4
2301,2703,2,2024-01-10 01:16:45,Cancelled,666.28
2302,1928,2,2024-12-25 12:20:06,Shipped,262.55
2303,1705,5,2025-05-12 05:42:00,Delivered,244.58
2304,3288,2,2024-09-15 15:28:41,Pending,345.56
2305,551,8,2024-12-22 13:58:55,Delivered,310.53
2306,1387,6,2024-02-17 14:56:17,Delivered,561.83
2307,3364,5,2024-06-28 01:55:12,Delivered,55
2308,3550,7,2024-11-16 20:08:06,Delivered,150.78
2309,2752,2,2024-11-21 06:55:39,Cancelled,574.93
2310,3645,3,2024-10-24 17:19:51,Shipped,121.65
2311,1524,3,2025-02-09 06:44:30,Shipped,681.33
2312,26,2,2025-02-12 20:23:35,Delivered,304.83
2313,1543,2,2024-05-11 11:57:12,Processing,660.3
2314,1943,2,2025-01-14 08:58:22,Delivered,493.3
2315,3233,6,2024-06-24 05:27:54,Processing,412.98
2316,1774,5,2025-01-19 18:22:41,Delivered,285.73
2317,2428,4,2024-10-08 06:03:22,Delivered,560.33
2318,460,6,2024-12-16 01:42:49,Pending,307.91
2319,1409,6,2024-09-01 22:50:47,Shipped,227.65
2320,327,3,2024-09-23 00:49:13,Delivered,275.09
2321,3680,2,2025-03-26 19:41:01,Delivered,256.18
2322,1452,2,2025-11-06 01:43:41,Delivered,388.47
2323,271,1,2025-11-02 23:14:07,Delivered,
2324,3529,4,2025-02-23 06:19:32,Shipped,315.83
2325,1420,8,2024-06-08 07:56:14,Delivered,129.49
2326,343,5,2024-09-23 22:43:15,Shipped,323.7
2327,2831,2,2025-05-27 14:10:25,Processing,821.3
2328,2399,8,2024-07-26 22:13:09,Delivered,738.13
2329,2795,3,2025-10-25 08:59:19,Delivered,12.7
2330,3008,5,2025-01-02 02:54:48,Pending,437.16
2331,595,8,2024-11-16 15:25:35,Shipped,566.34
2332,1251,5,2025-01-08 12:46:25,Pending,279.54
2333,2408,4,2024-07-29 16:21:33,Shipped,492.49
2334,1945,8,2025-03-14 10:14:18,Pending,116.76
2335,2167,6,2024-01-02 04:53:00,Delivered,166.64
2336,2353,6,2024-05-27 20:29:35,Delivered,125.64
2337,2260,1,2025-11-05 22:43:58,Shipped,511.85
2338,3911,3,2024-01-20 07:15:49,Delivered,158.54
2339,3445,4,2025-12-02 06:00:41,Processing,190.12
2340,1655,8,2024-06-20 10:42:53,Shipped,550.85
2341,2682,5,2025-10-03 17:07:14,Shipped,317.13
2342,2399,3,2024-11-20 09:04:59,Pending,345.64
2343,3559,7,2025-11-11 03:53:41,Cancelled,655.58
2344,2368,1,2024-04-06 19:42:02,Processing,236.2
2345,2444,2,2024-08-06 00:50:22,Delivered,714.31
2346,3398,3,2025-02-25 02:29:19,Returned,665.66
2347,441,4,2025-06-18 03:09:34,Cancelled,357.59
2348,1119,4,2024-03-05 11:35:03,Cancelled,137.58
2349,2752,5,2024-07-30 13:18:13,Pending,579.46
2350,3061,4,2025-01-23 22:32:26,Delivered,505.17
2351,2802,1,2024-06-10 20:41:48,Shipped,1024.65
2352,1449,8,2025-08-22 19:14:02,Cancelled,486.31
2353,812,3,2025-02-03 02:20:25,Shipped,565.31
2354,3025,6,2025-05-11 18:09:54,Shipped,263.84
2355,3497,1,2025-08-30 06:34:46,Delivered,291.7
2356,598,7,2024-04-30 09:21:15,Returned,203.97
2357,1513,2,2024-03-10 01:26:39,Shipped,252.54
2358,1838,7,2025-07-19 10:29:25,Pending,181.71
2359,3002,2,2024-03-17 04:16:52,Shipped,613.67
2360,920,4,2024-06-08 14:01:28,Shipped,296.38
2361,3083,5,2024-08-16 20:15:20,Delivered,616.19
2362,546,5,2025-09-06 12:26:58,Shipped,113.42
2363,1904,1,2025-04-01 05:44:18,Delivered,202.05
2364,901,1,2024-07-15 13:54:59,Cancelled,147.22
2365,141,8,2024-05-15 14:17:10,Delivered,93.8
2366,1588,6,2024-09-04 04:47:32,Pending,258.48
2367,1549,8,2024-05-15 07:48:28,Shipped,604.69
2368,3258,4,2024-10-06 21:30:53,Delivered,535.46
2369,1724,3,2025-03-27 12:11:20,Shipped,320.32
2370,1584,6,2024-03-21 21:19:41,Delivered,
2371,3300,1,2024-12-29 21:45:29,Delivered,147.78
2372,3713,1,2025-03-21 08:18:52,Delivered,186.88
2373,882,5,2025-06-28 03:09:53,Returned,1008.5
2374,1783,2,2024-12-26 21:46:16,Delivered,183.48
2375,561,8,2025-08-05 15:05:44,Delivered,123.94
2376,126,1,2025-06-13 15:42:41,Delivered,338.56
2377,842,2,2025-10-18 18:20:47,Delivered,432.46
2378,62,4,2025-04-11 04:14:39,Returned,113.8
2379,1052,1,2025-07-08 22:08:27,Shipped,873.73
2380,3237,4,2024-04-30 06:31:56,Shipped,1075.76
2381,2560,7,2024-12-31 16:00:59,Shipped,629.74
2382,136,1,2025-01-27 11:44:29,Pending,96.4
2383,1420,1,2025-02-20 15:12:37,Delivered,335.48
2384,1578,6,2024-09-13 14:18:52,Cancelled,515.57
2385,281,1,2025-07-12 06:55:32,Delivered,312.77
2386,3129,5,2024-08-23 12:55:48,Shipped,444.95
2387,2088,4,2024-10-03 00:21:43,Delivered,211.45
2388,3547,5,2024-04-09 21:25:51,Delivered,435.58
2389,1543,1,2025-11-15 00:59:58,Cancelled,839.51
2390,2223,4,2025-08-04 00:10:46,Cancelled,231.44
2391,3234,8,2024-12-11 01:56:24,Shipped,641.69
2392,3791,6,2025-09-25 12:06:55,Delivered,231.73
2393,946,5,2024-01-12 15:34:21,Processing,560.43
2394,1417,4,2024-07-18 01:26:09,Delivered,387.97
2395,316,3,2024-04-30 10:58:18,Cancelled,221.28
2396,1891,2,2025-04-06 13:10:57,Pending,
2397,340,5,2024-09-03 09:30:29,Delivered,891.92
2398,3833,3,2025-10-09 05:09:28,Delivered,480.48
2399,185,8,2024-08-22 05:21:27,Delivered,423.06
2400,2350,1,2024-07-04 19:33:47,Processing,269.19
2401,531,5,2025-09-27 03:37:07,Delivered,346.08
2402,2243,1,2024-04-22 18:13:56,Delivered,428.89
2403,2124,2,2025-11-17 13:24:35,Processing,330.1
2404,2878,1,2024-08-28 19:24:56,Returned,337.77
